id,ip,recorded_timestamp,date,time,ping,players_online,online
30503,mc.minehut.com,2023-09-03 11:13:05,2023-09-03,11:13:05,154,11477,1
30504,og-network.net,2023-09-03 11:13:05,2023-09-03,11:13:05,94,78,1
30505,mineplex.com,2023-09-03 11:13:17,2023-09-03,11:13:17,16,,"0"
30506,mc.ltt.gg,2023-09-03 11:13:34,2023-09-03,11:13:34,,,"0"
30507,purpleprison.net,2023-09-03 11:13:34,2023-09-03,11:13:34,101,900,1
30509,hypixel.net,2023-09-03 11:20:36,2023-09-03,11:20:36,17,,"0"
30510,minemen.club,2023-09-03 11:20:37,2023-09-03,11:20:37,84,1748,1
30511,mc.minehut.com,2023-09-03 11:20:37,2023-09-03,11:20:37,167,11496,1
30512,og-network.net,2023-09-03 11:20:37,2023-09-03,11:20:37,94,85,1
30513,mineplex.com,2023-09-03 11:20:49,2023-09-03,11:20:49,17,,"0"
30514,mc.ltt.gg,2023-09-03 11:21:12,2023-09-03,11:21:12,,,"0"
30515,purpleprison.net,2023-09-03 11:21:12,2023-09-03,11:21:12,87,1026,1
30517,hypixel.net,2023-09-03 11:28:19,2023-09-03,11:28:19,17,,"0"
30518,minemen.club,2023-09-03 11:28:20,2023-09-03,11:28:20,95,1749,1
30519,mc.minehut.com,2023-09-03 11:28:20,2023-09-03,11:28:20,162,11470,1
30520,og-network.net,2023-09-03 11:28:20,2023-09-03,11:28:20,93,84,1
30521,mineplex.com,2023-09-03 11:28:32,2023-09-03,11:28:32,16,,"0"
30522,mc.ltt.gg,2023-09-03 11:28:48,2023-09-03,11:28:48,,,"0"
30523,purpleprison.net,2023-09-03 11:28:48,2023-09-03,11:28:48,91,966,1
30525,hypixel.net,2023-09-03 11:35:15,2023-09-03,11:35:15,17,,"0"
30526,minemen.club,2023-09-03 11:35:15,2023-09-03,11:35:15,94,1720,1
30527,mc.minehut.com,2023-09-03 11:35:15,2023-09-03,11:35:15,170,11422,1
30528,og-network.net,2023-09-03 11:35:16,2023-09-03,11:35:16,94,92,1
30529,mineplex.com,2023-09-03 11:35:28,2023-09-03,11:35:28,16,,"0"
30530,mc.ltt.gg,2023-09-03 11:35:44,2023-09-03,11:35:44,,,"0"
30531,purpleprison.net,2023-09-03 11:35:44,2023-09-03,11:35:44,137,960,1
30533,hypixel.net,2023-09-03 11:42:51,2023-09-03,11:42:51,17,,"0"
30534,minemen.club,2023-09-03 11:42:51,2023-09-03,11:42:51,92,1733,1
30535,mc.minehut.com,2023-09-03 11:42:51,2023-09-03,11:42:51,272,11472,1
30536,og-network.net,2023-09-03 11:42:52,2023-09-03,11:42:52,94,95,1
30537,mineplex.com,2023-09-03 11:43:04,2023-09-03,11:43:04,22,,"0"
30538,mc.ltt.gg,2023-09-03 11:43:26,2023-09-03,11:43:26,,,"0"
30539,purpleprison.net,2023-09-03 11:43:26,2023-09-03,11:43:26,110,1026,1
30541,hypixel.net,2023-09-03 11:49:35,2023-09-03,11:49:35,17,,"0"
30542,minemen.club,2023-09-03 11:49:35,2023-09-03,11:49:35,92,1719,1
30543,mc.minehut.com,2023-09-03 11:49:36,2023-09-03,11:49:36,163,11450,1
30544,og-network.net,2023-09-03 11:49:36,2023-09-03,11:49:36,98,89,1
30545,mineplex.com,2023-09-03 11:49:58,2023-09-03,11:49:58,"0",,"0"
30546,mc.ltt.gg,2023-09-03 11:50:19,2023-09-03,11:50:19,"0",,"0"
30547,purpleprison.net,2023-09-03 11:50:21,2023-09-03,11:50:21,101,942,1
30549,hypixel.net,2023-09-03 11:57:28,2023-09-03,11:57:28,18,,"0"
30550,minemen.club,2023-09-03 11:57:28,2023-09-03,11:57:28,93,1660,1
30551,mc.minehut.com,2023-09-03 11:57:28,2023-09-03,11:57:28,160,11302,1
30552,og-network.net,2023-09-03 11:57:28,2023-09-03,11:57:28,92,80,1
30553,mineplex.com,2023-09-03 11:57:41,2023-09-03,11:57:41,16,,"0"
30554,mc.ltt.gg,2023-09-03 11:58:03,2023-09-03,11:58:03,,,"0"
30555,purpleprison.net,2023-09-03 11:58:03,2023-09-03,11:58:03,100,171,1
30557,hypixel.net,2023-09-03 12:04:03,2023-09-03,12:04:03,137,78271,1
30558,minemen.club,2023-09-03 12:04:03,2023-09-03,12:04:03,92,1609,1
30559,mc.minehut.com,2023-09-03 12:04:03,2023-09-03,12:04:03,155,11096,1
30560,og-network.net,2023-09-03 12:04:04,2023-09-03,12:04:04,96,79,1
30561,mineplex.com,2023-09-03 12:04:16,2023-09-03,12:04:16,16,,"0"
30562,mc.ltt.gg,2023-09-03 12:04:32,2023-09-03,12:04:32,,,"0"
30563,purpleprison.net,2023-09-03 12:04:32,2023-09-03,12:04:32,105,990,1
30565,hypixel.net,2023-09-03 12:11:30,2023-09-03,12:11:30,18,,"0"
30566,minemen.club,2023-09-03 12:11:30,2023-09-03,12:11:30,95,1568,1
30567,mc.minehut.com,2023-09-03 12:11:31,2023-09-03,12:11:31,154,10960,1
30568,og-network.net,2023-09-03 12:11:31,2023-09-03,12:11:31,93,76,1
30569,mineplex.com,2023-09-03 12:11:43,2023-09-03,12:11:43,16,,"0"
30570,mc.ltt.gg,2023-09-03 12:11:59,2023-09-03,12:11:59,,,"0"
30571,purpleprison.net,2023-09-03 12:12:00,2023-09-03,12:12:00,96,972,1
30573,hypixel.net,2023-09-03 12:17:24,2023-09-03,12:17:24,142,78571,1
30574,minemen.club,2023-09-03 12:17:24,2023-09-03,12:17:24,91,1559,1
30575,mc.minehut.com,2023-09-03 12:17:25,2023-09-03,12:17:25,165,10844,1
30576,og-network.net,2023-09-03 12:17:25,2023-09-03,12:17:25,96,80,1
30577,mineplex.com,2023-09-03 12:17:37,2023-09-03,12:17:37,15,,"0"
30578,mc.ltt.gg,2023-09-03 12:18:00,2023-09-03,12:18:00,,,"0"
30579,purpleprison.net,2023-09-03 12:18:00,2023-09-03,12:18:00,112,1008,1
30581,hypixel.net,2023-09-03 12:25:11,2023-09-03,12:25:11,"0",,"0"
30582,minemen.club,2023-09-03 12:25:14,2023-09-03,12:25:14,83,1537,1
30583,mc.minehut.com,2023-09-03 12:25:14,2023-09-03,12:25:14,157,10669,1
30584,og-network.net,2023-09-03 12:25:14,2023-09-03,12:25:14,94,81,1
30585,mineplex.com,2023-09-03 12:25:26,2023-09-03,12:25:26,21,,"0"
30586,mc.ltt.gg,2023-09-03 12:25:43,2023-09-03,12:25:43,,,"0"
30587,purpleprison.net,2023-09-03 12:25:43,2023-09-03,12:25:43,105,918,1
30589,hypixel.net,2023-09-03 12:32:42,2023-09-03,12:32:42,"0",,"0"
30590,minemen.club,2023-09-03 12:32:44,2023-09-03,12:32:44,94,1531,1
30591,mc.minehut.com,2023-09-03 12:32:44,2023-09-03,12:32:44,166,10517,1
30592,og-network.net,2023-09-03 12:32:44,2023-09-03,12:32:44,91,82,1
30593,mineplex.com,2023-09-03 12:33:02,2023-09-03,12:33:02,"0",,"0"
30594,mc.ltt.gg,2023-09-03 12:33:23,2023-09-03,12:33:23,"0",,"0"
30595,purpleprison.net,2023-09-03 12:33:25,2023-09-03,12:33:25,93,948,1
30597,hypixel.net,2023-09-03 12:40:33,2023-09-03,12:40:33,16,,"0"
30598,minemen.club,2023-09-03 12:40:33,2023-09-03,12:40:33,84,1494,1
30599,mc.minehut.com,2023-09-03 12:40:33,2023-09-03,12:40:33,160,10392,1
30600,og-network.net,2023-09-03 12:40:33,2023-09-03,12:40:33,94,81,1
30601,mineplex.com,2023-09-03 12:40:46,2023-09-03,12:40:46,16,,"0"
30602,mc.ltt.gg,2023-09-03 12:41:08,2023-09-03,12:41:08,,,"0"
30603,purpleprison.net,2023-09-03 12:41:08,2023-09-03,12:41:08,107,148,1
30605,hypixel.net,2023-09-03 12:46:29,2023-09-03,12:46:29,134,80155,1
30606,minemen.club,2023-09-03 12:46:29,2023-09-03,12:46:29,83,1484,1
30607,mc.minehut.com,2023-09-03 12:46:29,2023-09-03,12:46:29,155,10346,1
30608,og-network.net,2023-09-03 12:46:30,2023-09-03,12:46:30,94,79,1
30609,mineplex.com,2023-09-03 12:46:42,2023-09-03,12:46:42,16,,"0"
30610,mc.ltt.gg,2023-09-03 12:47:04,2023-09-03,12:47:04,,,"0"
30611,purpleprison.net,2023-09-03 12:47:04,2023-09-03,12:47:04,94,930,1
30613,hypixel.net,2023-09-03 12:53:48,2023-09-03,12:53:48,17,,"0"
30614,minemen.club,2023-09-03 12:53:48,2023-09-03,12:53:48,83,1484,1
30615,mc.minehut.com,2023-09-03 12:53:48,2023-09-03,12:53:48,157,10276,1
30616,og-network.net,2023-09-03 12:53:49,2023-09-03,12:53:49,92,84,1
30617,mineplex.com,2023-09-03 12:54:06,2023-09-03,12:54:06,16,,"0"
30618,mc.ltt.gg,2023-09-03 12:54:28,2023-09-03,12:54:28,,,"0"
30619,purpleprison.net,2023-09-03 12:54:28,2023-09-03,12:54:28,101,906,1
30621,hypixel.net,2023-09-03 13:01:34,2023-09-03,13:01:34,17,,"0"
30622,minemen.club,2023-09-03 13:01:34,2023-09-03,13:01:34,93,1419,1
30623,mc.minehut.com,2023-09-03 13:01:35,2023-09-03,13:01:35,161,10176,1
30624,og-network.net,2023-09-03 13:01:35,2023-09-03,13:01:35,95,94,1
30625,mineplex.com,2023-09-03 13:01:47,2023-09-03,13:01:47,15,,"0"
30626,mc.ltt.gg,2023-09-03 13:02:10,2023-09-03,13:02:10,,,"0"
30627,purpleprison.net,2023-09-03 13:02:10,2023-09-03,13:02:10,95,792,1
30629,hypixel.net,2023-09-03 13:09:15,2023-09-03,13:09:15,18,,"0"
30630,minemen.club,2023-09-03 13:09:16,2023-09-03,13:09:16,80,1347,1
30631,mc.minehut.com,2023-09-03 13:09:16,2023-09-03,13:09:16,159,10004,1
30632,og-network.net,2023-09-03 13:09:16,2023-09-03,13:09:16,94,90,1
30633,mineplex.com,2023-09-03 13:09:28,2023-09-03,13:09:28,16,,"0"
30634,mc.ltt.gg,2023-09-03 13:09:51,2023-09-03,13:09:51,,,"0"
30635,purpleprison.net,2023-09-03 13:09:51,2023-09-03,13:09:51,93,822,1
30637,hypixel.net,2023-09-03 13:16:54,2023-09-03,13:16:54,17,,"0"
30638,minemen.club,2023-09-03 13:16:55,2023-09-03,13:16:55,84,1270,1
30639,mc.minehut.com,2023-09-03 13:16:55,2023-09-03,13:16:55,160,9884,1
30640,og-network.net,2023-09-03 13:16:55,2023-09-03,13:16:55,96,86,1
30641,mineplex.com,2023-09-03 13:17:07,2023-09-03,13:17:07,15,,"0"
30642,mc.ltt.gg,2023-09-03 13:17:24,2023-09-03,13:17:24,,,"0"
30643,purpleprison.net,2023-09-03 13:17:24,2023-09-03,13:17:24,102,798,1
30645,hypixel.net,2023-09-03 13:24:31,2023-09-03,13:24:31,16,,"0"
30646,minemen.club,2023-09-03 13:24:32,2023-09-03,13:24:32,84,1250,1
30647,mc.minehut.com,2023-09-03 13:24:32,2023-09-03,13:24:32,161,9745,1
30648,og-network.net,2023-09-03 13:24:32,2023-09-03,13:24:32,95,83,1
30649,mineplex.com,2023-09-03 13:24:44,2023-09-03,13:24:44,18,,"0"
30650,mc.ltt.gg,2023-09-03 13:25:13,2023-09-03,13:25:13,"0",,"0"
30651,purpleprison.net,2023-09-03 13:25:15,2023-09-03,13:25:15,95,810,1
30653,hypixel.net,2023-09-03 13:30:40,2023-09-03,13:30:40,146,77400,1
30654,minemen.club,2023-09-03 13:30:40,2023-09-03,13:30:40,92,1226,1
30655,mc.minehut.com,2023-09-03 13:30:40,2023-09-03,13:30:40,157,9648,1
30656,og-network.net,2023-09-03 13:30:41,2023-09-03,13:30:41,92,85,1
30657,mineplex.com,2023-09-03 13:30:53,2023-09-03,13:30:53,18,,"0"
30658,mc.ltt.gg,2023-09-03 13:31:15,2023-09-03,13:31:15,,,"0"
30659,purpleprison.net,2023-09-03 13:31:15,2023-09-03,13:31:15,93,474,1
30661,hypixel.net,2023-09-03 13:38:18,2023-09-03,13:38:18,15,,"0"
30662,minemen.club,2023-09-03 13:38:18,2023-09-03,13:38:18,83,1170,1
30663,mc.minehut.com,2023-09-03 13:38:18,2023-09-03,13:38:18,167,9441,1
30664,og-network.net,2023-09-03 13:38:19,2023-09-03,13:38:19,94,74,1
30665,mineplex.com,2023-09-03 13:38:31,2023-09-03,13:38:31,17,,"0"
30666,mc.ltt.gg,2023-09-03 13:38:47,2023-09-03,13:38:47,,,"0"
30667,purpleprison.net,2023-09-03 13:38:47,2023-09-03,13:38:47,82,690,1
30669,hypixel.net,2023-09-03 13:45:54,2023-09-03,13:45:54,15,,"0"
30670,minemen.club,2023-09-03 13:45:54,2023-09-03,13:45:54,90,1153,1
30671,mc.minehut.com,2023-09-03 13:45:54,2023-09-03,13:45:54,160,9307,1
30672,og-network.net,2023-09-03 13:45:55,2023-09-03,13:45:55,92,78,1
30673,mineplex.com,2023-09-03 13:46:07,2023-09-03,13:46:07,16,,"0"
30674,mc.ltt.gg,2023-09-03 13:46:17,2023-09-03,13:46:17,,,"0"
30675,purpleprison.net,2023-09-03 13:46:18,2023-09-03,13:46:18,28,,"0"
30677,hypixel.net,2023-09-03 13:53:25,2023-09-03,13:53:25,17,,"0"
30678,minemen.club,2023-09-03 13:53:25,2023-09-03,13:53:25,84,1167,1
30679,mc.minehut.com,2023-09-03 13:53:26,2023-09-03,13:53:26,160,9138,1
30680,og-network.net,2023-09-03 13:53:26,2023-09-03,13:53:26,94,81,1
30681,mineplex.com,2023-09-03 13:53:38,2023-09-03,13:53:38,17,,"0"
30682,mc.ltt.gg,2023-09-03 13:54:00,2023-09-03,13:54:00,,,"0"
30683,purpleprison.net,2023-09-03 13:54:01,2023-09-03,13:54:01,98,450,1
30685,hypixel.net,2023-09-03 14:01:03,2023-09-03,14:01:03,16,,"0"
30686,minemen.club,2023-09-03 14:01:03,2023-09-03,14:01:03,92,1092,1
30687,mc.minehut.com,2023-09-03 14:01:04,2023-09-03,14:01:04,156,9067,1
30688,og-network.net,2023-09-03 14:01:04,2023-09-03,14:01:04,94,87,1
30689,mineplex.com,2023-09-03 14:01:16,2023-09-03,14:01:16,16,,"0"
30690,mc.ltt.gg,2023-09-03 14:01:33,2023-09-03,14:01:33,,,"0"
30691,purpleprison.net,2023-09-03 14:01:33,2023-09-03,14:01:33,104,552,1
30693,hypixel.net,2023-09-03 14:08:42,2023-09-03,14:08:42,24,,"0"
30694,minemen.club,2023-09-03 14:08:42,2023-09-03,14:08:42,85,1072,1
30695,mc.minehut.com,2023-09-03 14:08:42,2023-09-03,14:08:42,159,8888,1
30696,og-network.net,2023-09-03 14:08:42,2023-09-03,14:08:42,102,82,1
30697,mineplex.com,2023-09-03 14:08:55,2023-09-03,14:08:55,16,,"0"
30698,mc.ltt.gg,2023-09-03 14:09:17,2023-09-03,14:09:17,,,"0"
30699,purpleprison.net,2023-09-03 14:09:17,2023-09-03,14:09:17,93,570,1
30701,hypixel.net,2023-09-03 14:16:20,2023-09-03,14:16:20,27,,"0"
30702,minemen.club,2023-09-03 14:16:20,2023-09-03,14:16:20,95,1020,1
30703,mc.minehut.com,2023-09-03 14:16:20,2023-09-03,14:16:20,170,8800,1
30704,og-network.net,2023-09-03 14:16:20,2023-09-03,14:16:20,94,74,1
30705,mineplex.com,2023-09-03 14:16:33,2023-09-03,14:16:33,18,,"0"
30706,mc.ltt.gg,2023-09-03 14:16:55,2023-09-03,14:16:55,,,"0"
30707,purpleprison.net,2023-09-03 14:16:55,2023-09-03,14:16:55,99,654,1
30709,hypixel.net,2023-09-03 14:23:52,2023-09-03,14:23:52,16,,"0"
30710,minemen.club,2023-09-03 14:23:52,2023-09-03,14:23:52,92,959,1
30711,mc.minehut.com,2023-09-03 14:23:53,2023-09-03,14:23:53,168,8733,1
30712,og-network.net,2023-09-03 14:23:53,2023-09-03,14:23:53,91,73,1
30713,mineplex.com,2023-09-03 14:24:05,2023-09-03,14:24:05,16,,"0"
30714,mc.ltt.gg,2023-09-03 14:24:27,2023-09-03,14:24:27,,,"0"
30715,purpleprison.net,2023-09-03 14:24:28,2023-09-03,14:24:28,91,672,1
30717,hypixel.net,2023-09-03 14:31:34,2023-09-03,14:31:34,16,,"0"
30718,minemen.club,2023-09-03 14:31:34,2023-09-03,14:31:34,85,967,1
30719,mc.minehut.com,2023-09-03 14:31:35,2023-09-03,14:31:35,158,8685,1
30720,og-network.net,2023-09-03 14:31:35,2023-09-03,14:31:35,94,72,1
30721,mineplex.com,2023-09-03 14:31:47,2023-09-03,14:31:47,21,,"0"
30722,mc.ltt.gg,2023-09-03 14:32:03,2023-09-03,14:32:03,,,"0"
30723,purpleprison.net,2023-09-03 14:32:04,2023-09-03,14:32:04,101,654,1
30725,hypixel.net,2023-09-03 14:39:06,2023-09-03,14:39:06,17,,"0"
30726,minemen.club,2023-09-03 14:39:06,2023-09-03,14:39:06,94,917,1
30727,mc.minehut.com,2023-09-03 14:39:07,2023-09-03,14:39:07,164,8634,1
30728,og-network.net,2023-09-03 14:39:07,2023-09-03,14:39:07,93,75,1
30729,mineplex.com,2023-09-03 14:39:19,2023-09-03,14:39:19,16,,"0"
30730,mc.ltt.gg,2023-09-03 14:39:36,2023-09-03,14:39:36,,,"0"
30731,purpleprison.net,2023-09-03 14:39:36,2023-09-03,14:39:36,92,660,1
30733,hypixel.net,2023-09-03 14:46:38,2023-09-03,14:46:38,16,,"0"
30734,minemen.club,2023-09-03 14:46:39,2023-09-03,14:46:39,83,913,1
30735,mc.minehut.com,2023-09-03 14:46:39,2023-09-03,14:46:39,163,8476,1
30736,og-network.net,2023-09-03 14:46:39,2023-09-03,14:46:39,96,77,1
30737,mineplex.com,2023-09-03 14:46:51,2023-09-03,14:46:51,20,,"0"
30738,mc.ltt.gg,2023-09-03 14:47:08,2023-09-03,14:47:08,,,"0"
30739,purpleprison.net,2023-09-03 14:47:08,2023-09-03,14:47:08,107,672,1
30741,hypixel.net,2023-09-03 14:53:26,2023-09-03,14:53:26,15,,"0"
30742,minemen.club,2023-09-03 14:53:26,2023-09-03,14:53:26,95,924,1
30743,mc.minehut.com,2023-09-03 14:53:26,2023-09-03,14:53:26,155,8247,1
30744,og-network.net,2023-09-03 14:53:26,2023-09-03,14:53:26,96,75,1
30745,mineplex.com,2023-09-03 14:53:38,2023-09-03,14:53:38,15,,"0"
30746,mc.ltt.gg,2023-09-03 14:53:55,2023-09-03,14:53:55,,,"0"
30747,purpleprison.net,2023-09-03 14:53:55,2023-09-03,14:53:55,98,720,1
30749,hypixel.net,2023-09-03 15:00:25,2023-09-03,15:00:25,16,,"0"
30750,minemen.club,2023-09-03 15:00:25,2023-09-03,15:00:25,83,893,1
30751,mc.minehut.com,2023-09-03 15:00:25,2023-09-03,15:00:25,159,8174,1
30752,og-network.net,2023-09-03 15:00:26,2023-09-03,15:00:26,92,77,1
30753,mineplex.com,2023-09-03 15:00:38,2023-09-03,15:00:38,15,,"0"
30754,mc.ltt.gg,2023-09-03 15:01:00,2023-09-03,15:01:00,,,"0"
30755,purpleprison.net,2023-09-03 15:01:00,2023-09-03,15:01:00,114,762,1
30757,hypixel.net,2023-09-03 15:08:14,2023-09-03,15:08:14,"0",,"0"
30758,minemen.club,2023-09-03 15:08:16,2023-09-03,15:08:16,95,852,1
30759,mc.minehut.com,2023-09-03 15:08:16,2023-09-03,15:08:16,171,8094,1
30760,og-network.net,2023-09-03 15:08:17,2023-09-03,15:08:17,93,76,1
30761,mineplex.com,2023-09-03 15:08:34,2023-09-03,15:08:34,17,,"0"
30762,mc.ltt.gg,2023-09-03 15:08:56,2023-09-03,15:08:56,,,"0"
30763,purpleprison.net,2023-09-03 15:08:56,2023-09-03,15:08:56,102,702,1
30765,hypixel.net,2023-09-03 15:16:03,2023-09-03,15:16:03,16,,"0"
30766,minemen.club,2023-09-03 15:16:03,2023-09-03,15:16:03,89,817,1
30767,mc.minehut.com,2023-09-03 15:16:03,2023-09-03,15:16:03,165,8057,1
30768,og-network.net,2023-09-03 15:16:04,2023-09-03,15:16:04,92,74,1
30769,mineplex.com,2023-09-03 15:16:21,2023-09-03,15:16:21,"0",,"0"
30770,mc.ltt.gg,2023-09-03 15:16:49,2023-09-03,15:16:49,"0",,"0"
30771,purpleprison.net,2023-09-03 15:16:52,2023-09-03,15:16:52,101,672,1
30773,hypixel.net,2023-09-03 15:24:08,2023-09-03,15:24:08,17,,"0"
30774,minemen.club,2023-09-03 15:24:09,2023-09-03,15:24:09,94,818,1
30775,mc.minehut.com,2023-09-03 15:24:09,2023-09-03,15:24:09,168,7972,1
30776,og-network.net,2023-09-03 15:24:09,2023-09-03,15:24:09,94,75,1
30777,mineplex.com,2023-09-03 15:24:31,2023-09-03,15:24:31,"0",,"0"
30778,mc.ltt.gg,2023-09-03 15:25:01,2023-09-03,15:25:01,,,"0"
30779,purpleprison.net,2023-09-03 15:25:01,2023-09-03,15:25:01,92,660,1
30781,hypixel.net,2023-09-03 15:32:05,2023-09-03,15:32:05,16,,"0"
30782,minemen.club,2023-09-03 15:32:05,2023-09-03,15:32:05,16,,"0"
30783,mc.minehut.com,2023-09-03 15:32:05,2023-09-03,15:32:05,170,7940,1
30784,og-network.net,2023-09-03 15:32:06,2023-09-03,15:32:06,94,79,1
30785,mineplex.com,2023-09-03 15:32:18,2023-09-03,15:32:18,18,,"0"
30786,mc.ltt.gg,2023-09-03 15:32:40,2023-09-03,15:32:40,,,"0"
30787,purpleprison.net,2023-09-03 15:32:49,2023-09-03,15:32:49,27,,"0"
30789,hypixel.net,2023-09-03 15:40:01,2023-09-03,15:40:01,18,,"0"
30790,minemen.club,2023-09-03 15:40:01,2023-09-03,15:40:01,84,765,1
30791,mc.minehut.com,2023-09-03 15:40:01,2023-09-03,15:40:01,159,7888,1
30792,og-network.net,2023-09-03 15:40:02,2023-09-03,15:40:02,96,74,1
30793,mineplex.com,2023-09-03 15:40:19,2023-09-03,15:40:19,19,,"0"
30794,mc.ltt.gg,2023-09-03 15:40:32,2023-09-03,15:40:32,"0",,"0"
30795,purpleprison.net,2023-09-03 15:40:34,2023-09-03,15:40:34,94,438,1
30797,hypixel.net,2023-09-03 15:48:01,2023-09-03,15:48:01,"0",,"0"
30798,minemen.club,2023-09-03 15:48:01,2023-09-03,15:48:01,85,763,1
30799,mc.minehut.com,2023-09-03 15:48:01,2023-09-03,15:48:01,162,7836,1
30800,og-network.net,2023-09-03 15:48:02,2023-09-03,15:48:02,93,75,1
30801,mineplex.com,2023-09-03 15:48:19,2023-09-03,15:48:19,16,,"0"
30802,mc.ltt.gg,2023-09-03 15:48:41,2023-09-03,15:48:41,"0",,"0"
30803,purpleprison.net,2023-09-03 15:48:44,2023-09-03,15:48:44,89,498,1
30805,hypixel.net,2023-09-03 15:56:00,2023-09-03,15:56:00,"0",,"0"
30806,minemen.club,2023-09-03 15:56:01,2023-09-03,15:56:01,91,753,1
30807,mc.minehut.com,2023-09-03 15:56:01,2023-09-03,15:56:01,161,7730,1
30808,og-network.net,2023-09-03 15:56:01,2023-09-03,15:56:01,92,74,1
30809,mineplex.com,2023-09-03 15:56:18,2023-09-03,15:56:18,17,,"0"
30810,mc.ltt.gg,2023-09-03 15:56:46,2023-09-03,15:56:46,,,"0"
30811,purpleprison.net,2023-09-03 15:56:46,2023-09-03,15:56:46,111,552,1
30813,hypixel.net,2023-09-03 16:03:48,2023-09-03,16:03:48,15,,"0"
30814,minemen.club,2023-09-03 16:03:49,2023-09-03,16:03:49,94,760,1
30815,mc.minehut.com,2023-09-03 16:03:49,2023-09-03,16:03:49,155,7647,1
30816,og-network.net,2023-09-03 16:03:49,2023-09-03,16:03:49,91,77,1
30817,mineplex.com,2023-09-03 16:04:01,2023-09-03,16:04:01,17,,"0"
30818,mc.ltt.gg,2023-09-03 16:04:24,2023-09-03,16:04:24,,,"0"
30819,purpleprison.net,2023-09-03 16:04:24,2023-09-03,16:04:24,95,624,1
30821,hypixel.net,2023-09-03 16:11:31,2023-09-03,16:11:31,17,,"0"
30822,minemen.club,2023-09-03 16:11:32,2023-09-03,16:11:32,90,769,1
30823,mc.minehut.com,2023-09-03 16:11:34,2023-09-03,16:11:34,161,7619,1
30824,og-network.net,2023-09-03 16:11:34,2023-09-03,16:11:34,95,76,1
30825,mineplex.com,2023-09-03 16:11:52,2023-09-03,16:11:52,19,,"0"
30826,mc.ltt.gg,2023-09-03 16:12:15,2023-09-03,16:12:15,"0",,"0"
30827,purpleprison.net,2023-09-03 16:12:18,2023-09-03,16:12:18,110,636,1
30829,hypixel.net,2023-09-03 16:19:29,2023-09-03,16:19:29,"0",,"0"
30830,minemen.club,2023-09-03 16:19:29,2023-09-03,16:19:29,98,742,1
30831,mc.minehut.com,2023-09-03 16:19:30,2023-09-03,16:19:30,165,7574,1
30832,og-network.net,2023-09-03 16:19:30,2023-09-03,16:19:30,93,78,1
30833,mineplex.com,2023-09-03 16:19:47,2023-09-03,16:19:47,17,,"0"
30834,mc.ltt.gg,2023-09-03 16:20:02,2023-09-03,16:20:02,"0",,"0"
30835,purpleprison.net,2023-09-03 16:20:04,2023-09-03,16:20:04,87,684,1
30837,hypixel.net,2023-09-03 16:27:09,2023-09-03,16:27:09,18,,"0"
30838,minemen.club,2023-09-03 16:27:10,2023-09-03,16:27:10,84,759,1
30839,mc.minehut.com,2023-09-03 16:27:10,2023-09-03,16:27:10,161,7550,1
30840,og-network.net,2023-09-03 16:27:10,2023-09-03,16:27:10,94,79,1
30841,mineplex.com,2023-09-03 16:27:22,2023-09-03,16:27:22,15,,"0"
30842,mc.ltt.gg,2023-09-03 16:27:45,2023-09-03,16:27:45,,,"0"
30843,purpleprison.net,2023-09-03 16:27:54,2023-09-03,16:27:54,28,,"0"
30845,hypixel.net,2023-09-03 16:34:45,2023-09-03,16:34:45,15,,"0"
30846,minemen.club,2023-09-03 16:34:45,2023-09-03,16:34:45,98,742,1
30847,mc.minehut.com,2023-09-03 16:34:45,2023-09-03,16:34:45,165,7641,1
30848,og-network.net,2023-09-03 16:34:46,2023-09-03,16:34:46,94,92,1
30849,mineplex.com,2023-09-03 16:34:58,2023-09-03,16:34:58,19,,"0"
30850,mc.ltt.gg,2023-09-03 16:35:14,2023-09-03,16:35:14,,,"0"
30851,purpleprison.net,2023-09-03 16:35:14,2023-09-03,16:35:14,94,660,1
30853,hypixel.net,2023-09-03 16:41:24,2023-09-03,16:41:24,18,,"0"
30854,minemen.club,2023-09-03 16:41:24,2023-09-03,16:41:24,83,724,1
30855,mc.minehut.com,2023-09-03 16:41:24,2023-09-03,16:41:24,161,7601,1
30856,og-network.net,2023-09-03 16:41:25,2023-09-03,16:41:25,95,88,1
30857,mineplex.com,2023-09-03 16:41:37,2023-09-03,16:41:37,18,,"0"
30858,mc.ltt.gg,2023-09-03 16:41:59,2023-09-03,16:41:59,,,"0"
30859,purpleprison.net,2023-09-03 16:41:59,2023-09-03,16:41:59,109,696,1
30861,hypixel.net,2023-09-03 16:49:06,2023-09-03,16:49:06,16,,"0"
30862,minemen.club,2023-09-03 16:49:06,2023-09-03,16:49:06,83,720,1
30863,mc.minehut.com,2023-09-03 16:49:06,2023-09-03,16:49:06,157,7553,1
30864,og-network.net,2023-09-03 16:49:07,2023-09-03,16:49:07,95,84,1
30865,mineplex.com,2023-09-03 16:49:19,2023-09-03,16:49:19,21,,"0"
30866,mc.ltt.gg,2023-09-03 16:49:41,2023-09-03,16:49:41,,,"0"
30867,purpleprison.net,2023-09-03 16:49:41,2023-09-03,16:49:41,93,666,1
30869,hypixel.net,2023-09-03 16:55:18,2023-09-03,16:55:18,140,67284,1
30870,minemen.club,2023-09-03 16:55:18,2023-09-03,16:55:18,101,700,1
30871,mc.minehut.com,2023-09-03 16:55:19,2023-09-03,16:55:19,162,7511,1
